mOTU_linkage_group	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_100_DCM_0.22-3	TARA_100_MES_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_148_SRF_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MIX_0.22-3	TARA_152_MES_0.22-3	TARA_152_SRF_0.22-3	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3
motu_linkage_group_1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64E-05	0	0	0.000361478	0.001230258	0	0	0	0	0.003878815	5.51E-05	0.036116472	2.50E-05	0	2.02E-05	0.004556981	3.28E-05	0.001449575	0.008405363	0.00390935	0.010585972	0.007710157	2.42E-05	0.02289712	0	0	0	0.00588697	0.010814394	0.043100012	0.001124561	0.030297375	0.018406816	0.038471388	3.03E-05	0.025146031	0.031250553	0.035219543	0	0	0	0	0	0	1.99E-05	0	0.000746972	0.000227598	0	0.002195517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108735	0.000447364	5.14E-05	0	1.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000463426	0	0	0	0	1.53E-05
motu_linkage_group_1170	0.000242402	0.000239091	0.000199124	0.000136799	0.000597104	9.26E-06	0	0	0.000165062	0.000919685	0.000127447	0.00010922	0	0.000208446	0.000678146	0.000211618	0	0.000386469	0	0.001225467	0.002482736	0	0.000695096	1.79E-05	1.78E-05	8.26E-05	5.34E-05	0	4.87E-05	0	0.000299426	0.00029934	0.00019998	0	0.000506187	0	0.000175584	0	1.15E-05	0.000299419	0	0.000176657	7.05E-05	0	1.07E-05	0.000354151	0.000121798	0.000287805	0.001158425	0	0	0.000340932	0	1.56E-05	5.88E-05	2.07E-05	2.14E-05	5.70E-05	0.002344529	0.0024772	0.002929418	0	0.000875706	0.000884783	0.000612926	0.000618551	0	0	0.000155594	0	0	0	0	0.000391656	9.75E-05	0	0.000185767	0.000469292	0.000979614	0.000983552	0	0.001135576	0	4.36E-05	0	0.000508484	4.95E-05	0.001432851	0	0.000302297	0.000925886	0.000604911	0.001929847	0.000189626	0.000443073	0	0.000441599	0.000255782	0.00069505	0.001422122	0.001042064	0.000819798	0.00601807	0	0.001152156	0.001584128	0	0.001382322	3.36E-05	0.000148258	0	0.000903698	0	0.000922966	0	0.001577714	0.000857497	0.000125508	0.000151436	0.003523906	0	0.000129179	0.000952693	2.31E-05	0.000158456	0	0	0	0	0	0	3.33E-05	0	0	0	0.00041201	0	0	0
motu_linkage_group_1173	0.000118676	0.000156566	0.000999591	0.000101647	0.000308274	2.54E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000427367	0.000175379	0	0	5.00E-05	0	0.001134639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001546309	0	0.001057866	0	0	0	0	0	0	0	0	0	0	0	0	0.001611463	0	0	0	0	0	0	0	6.80E-05	7.78E-05	8.77E-05	0.001879848	0	0.002114768	0	0	0	0	0	0	0	0	0	0	0	0.002053516	0.002276632	0.000634249	5.33E-05	0	5.06E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.69E-05	0.000158863	9.19E-06	0	0	0	0	0
motu_linkage_group_1175	0	0	0	0	0	0	0	0	0	0.001044582	0	0	0.002563605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.68E-05	0	8.42E-05	0	0.005666449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78E-05	0	7.05E-05	0	0	0	0.000173617	0.000628931	0.000108934	0	0	0	0	1.48E-05	0	0	0	0	0	0	0	0	0	4.30E-05	0	1.30E-05	9.08E-05	0	6.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_1178	0	0	0	0	0	0	0	0	0.000279521	1.37E-05	0.001524632	0.000785593	0	0.00036478	0.000111117	0.000145147	0	9.66E-05	0	0.001023881	7.68E-05	0	0	0	0.000172083	0	0	0	0	0	0.000303114	0.000591032	0	0	0	0	0	0	2.14E-05	0	0	2.02E-05	0.000225552	0	0.000171505	4.46E-05	1.81E-05	2.23E-05	0	0	0.000212409	0	0	0	0	0.00012282	0.000922781	0	0.000127086	4.31E-05	0.000294526	0	0.001130058	0.000318522	0.000260329	0	0	0	0	0	0	0	0	0.001512079	4.64E-05	0	0.000149833	0.000462911	1.23E-05	0.000489734	0	0.000580313	0	0	0	0.000192883	0	0.00052664	0	0.00025869	0.001181909	0.000612214	9.83E-05	0.00034481	0	0	0	0.000247148	0.000841094	0.001687788	0.001328004	0.000550802	0.000165251	0	0.000600315	7.84E-05	0	9.02E-05	0	0	0	2.32E-05	0	4.32E-05	0	4.29E-05	6.50E-05	0.000112076	0.000282646	0	0	0	0	0	1.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_1182	0	0	0	0	0	0	0	0	0	9.97E-05	0	0	0.001931851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188024	0.000184052	0	1.44E-05	0	0	0.000372841	3.20E-05	0	0.00203308	0.001069211	0	0.012141412	0	0.000416889	0	0.004534349	0	0.000109535	9.76E-05	0.000195776	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38E-05	0	3.65E-05	0	5.29E-05	0	5.27E-05	0.000186773	0	0	1.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.13E-05	0	4.01E-05	5.56E-05	0	0.000103991	0	0	0	0	0	0	0	0	0.000212436	0	0	0.000268663	0	0	2.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000885982	0	0	0
motu_linkage_group_1184	0.000311557	0.00050362	0.000193485	1.27E-05	0.000215222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001003897	3.68E-05	0	0	0	0	0.00413265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003181824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16E-05	0	0	0	0.000135685	0.000183777	0.00192909	0.000170882	0.001969463	0	0.000956675	0	0	0	0	0	0	0	0	0	0	0	0.00025613	0.000262233	0	0.000356498	0	0.000162826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_1185	0	0	0	0	0	0	0	0	0.002047791	0.001501403	0.002596741	0.004359591	0.001034454	0.006705418	0.004464555	0.003678228	0	0.006844032	0	0.007127425	0.006440445	0	0.01315832	0.002836897	0.00725876	0.003043365	0.001544041	0.000591096	4.97E-05	0	0.00554819	0.002694063	0	0	0	0	0.000286187	0	0.000124256	0.000981566	2.04E-05	0.001695903	0.002719488	0	0.005428512	0.003228034	0.001014981	0.004276703	0.000636285	0	0.000216938	0.000599081	3.22E-05	0.000153541	0.000224795	0.000103708	0.000451574	0.000287464	0.002502849	0.001592107	0.002102288	0	0.003389831	0.001361892	0.000944251	8.39E-05	0	0.000223614	0	0	0	0	2.04E-05	0.006249678	0.000884268	0	0.001451363	0.005933677	0.006214224	0.002898818	0	0.003541674	0	0.001944599	0	0.00250676	0.000474884	0.003227534	0	0.002412919	0.001000736	0.000770495	1.79E-05	6.96E-05	0	0	0	0.000469759	0.003510654	0.004770654	0.003679863	0.004790695	0.003217806	8.78E-05	0.004087277	0.00382442	0.00014213	0.004575067	0.00144909	0.002045582	0	0.000494438	0	0.000298196	0	0.000318979	0.002253153	0.001547933	0.002600279	0.000928393	0	0.000918912	0.001984999	0.000447318	0.002160761	0	0	0	0	0	0	0	0	0	0	7.13E-05	0	0	4.87E-05
motu_linkage_group_1187	0.000766871	0.000692182	0.000248752	0.000726197	0.000294142	0.000953305	0.000474139	0.000312771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156042	0.001097898	0	0	0.00029641	0.000433006	0.00020884	0.000681874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10E-05	2.89E-05	0	0.000598977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52E-05	0.000141318	0.000201225	0.000190511	0.00013577	0	0.000127382	0	0	0	0	0	0	0	0	0	0	0	0.000152388	0.00012735	0	8.65E-05	0	9.21E-05	0	0	0	0	0	0	0	0	1.22E-05	0	2.46E-05	0	0	0	0	0	0	0	0	0.001569103	3.63E-05	0	0	0	0.000116196
motu_linkage_group_1190	0.000506351	0.000520342	0.0004354	0.00031559	0.000547929	0.000385467	0.000503149	0.000103476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158824	0.000371998	0	0	4.96E-05	4.62E-05	0.000560828	2.25E-05	2.24E-05	0	0	0	0	0	0	0	0	0	0	0	1.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.30E-05	0	0	0.000102261	0	0.000204001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.50E-05	0.000119015	0.000433532	0.000410973	0.000562349	0	0.000439393	0	0	0	0	0	0	0	0	0	0	0	0.000157882	9.79E-05	0	0.000154246	0	0.000207483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01E-05	0.000136059	0.000538512	0	0	0	0	0
motu_linkage_group_1192	0.000206233	0.000264107	2.74E-05	0	1.45E-05	6.86E-05	2.23E-05	2.75E-06	0.007747507	0.001113639	0.003508125	0.060043859	0.000296007	0.041383893	0.047281768	0.046022294	5.47E-05	0.05915853	1.48E-05	0.045856501	0.053673405	0	0.000434114	0.003366378	6.90E-05	0.000736807	0.001586352	8.61E-05	0.001098873	0.002819748	0	0	0.003159901	0.001683748	3.54E-05	0.000526749	0	0	0	0	0	0	0	1.23E-05	6.04E-06	0.000124336	4.33E-05	8.40E-05	0	0	0	0	0	0.000240719	0	0	0	0.000375566	0.045394276	0.008072329	0.078881249	0	0.007830181	0	3.66E-05	0	0	0.000185013	0	0	0	0	0	0	0	0	0	0.034890147	0.087512849	0.005036654	3.00E-05	0.00645126	4.56E-05	0.000192898	0	0.011028505	7.62E-05	0.022532189	6.93E-05	0.010796819	0.001759856	0.001238944	0.000262589	0.000642971	9.78E-05	0	5.15E-05	0.000899508	0.001031981	0.051462635	0.005220355	0.008730695	0.041388852	0.000709604	0.010976844	0.036074562	0.000815404	0.015811767	8.30E-05	0.000106879	0	0.000398083	0	0.000428564	0	0	0	6.92E-05	0.000244272	0.000491182	5.95E-05	0.001156137	0.000953417	0.00084153	0.005227424	0	0	0	0	0	0	0	0	0	0	0	0	4.15E-05	0
motu_linkage_group_1193	0	0	0	0	0	0	0	0	0	0.000144886	0	2.33E-05	0.009397411	6.32E-05	0	0	0	0	0	0	0	0	5.18E-05	0	0.000589161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001530668	5.93E-05	0.00321666	3.97E-05	0.000244871	3.72E-05	0.00024543	0.000187323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.05E-05	0	6.69E-05	0	2.95E-05	0	6.26E-06	0.000147595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_1194	0	0	0	0	0	0	0	0	0.001609498	0.0002625	0.000545498	0.000241393	0	0.000401529	0.000546926	0.000957442	0	9.16E-05	0	0.001144042	0.001069875	0	1.56E-05	0.000705156	6.12E-06	0.000911367	0.000728207	0.000937797	0	0	8.21E-05	0.000254309	0	0	0	0	0	0	0	4.88E-05	0	0.000392112	0.000532426	0	0.000744293	1.24E-05	0	3.79E-05	0	0	0	0	0	5.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001105184	0	0	0	0	0	0.000736041	0	0	0.000678648	0.001168406	0.002745999	0.000155188	0	0.000164208	0	0	0	0	0	9.10E-05	0	0	1.46E-05	6.42E-06	0	6.96E-06	0	0	0	0.000171758	0.000808772	0.000507609	0.001071607	0.000509781	0.000107597	0	0.000114393	3.90E-05	0	6.23E-05	0	0	0	0	0	0	0	0	8.84E-06	0.000585454	0.000896945	7.22E-05	0	0.001051176	6.25E-05	2.46E-05	0.000281926	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000698003	0	0.00011697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001682188	0	0	3.72E-05	0	0	0	0	0	0.000289085	0	0	9.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001653216	0.001956827	0	0	0.001532756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61E-05	0	1.40E-05	0.000200009	0.000228166	0	0	0.002301055	0.000119551	0	0.000107237	0	0	3.03E-05	0	0	0.000402493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_1200	0.000390657	0.000461509	0.00032432	0.000379756	0.00056015	0.000750357	0.000234123	0.000121595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019481	0.000283262	0	0	0.000153837	4.63E-05	0.000427787	7.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104847	0	0.000283552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49E-05	6.42E-05	0.000278606	0.000277132	0.000500787	0	0.000305043	0	0	0	0	0	0	0	0	0	0	0	9.33E-05	7.14E-05	0	9.05E-05	0	0.000103114	0	0	0	0	0	0	0	0	0	0	1.05E-05	0	0	0	0	0	0	6.46E-05	0.000138586	0.000109759	0	0	0	0	0
motu_linkage_group_1202	0.001559381	0.001176732	0.002462621	0.001131397	0.000990176	0.000259755	0.00016346	4.65E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068246	0.001415998	0	0	0.000525098	0.000191678	0.003982449	7.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111498	0	0	0.003660805	0	0.006202437	0	0	0	0	0	0	0	0	0	0	0	0	0.000581143	0	0	0	0	0	6.04E-05	0.0001065	0.000321832	0.000678841	0.000910538	0.00204244	0	0.001849263	0	0	0	0	0	0	0	0	0	0	0	0.002119823	0.002560161	0	0.000298528	0	0.000344819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000281021	0.000690742	0.000963524	0	0	0	0	0
motu_linkage_group_1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214404	0	0.000202875	0	0	1.41E-05	0.000211455	0	7.28E-05	0.000342874	0.000145129	0.000479675	0.000206363	0	0.000292232	0	0	0	0.000195323	0.000118909	0.000555757	7.31E-05	0.000912447	0.000474397	0.000570705	1.97E-05	0.001653795	0.00035079	0.000537036	0	0	0	0	0	0	0	0	5.05E-05	0	0	0.000177266	1.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000578943	0	0	0	0	0.000118139
motu_linkage_group_1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35E-05	0	6.72E-05	0	0	1.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109413	0	0	0.002580425	0	0	0.001358992	0	0	0.000935405	0	0	0.001353443	0	0	0.000414948	0	0	0.000463213	0	7.31E-06	0	0	0	0	0	0	0	0	0.004807561	0	0	0.003167612	0	8.02E-06	7.40E-05	0	0	0.000150844	0	0	0	0	0.001412376	0	0.004191376	1.65E-05	0.002839569	0	4.18E-05	0	0.002600048	0	0	0	8.19E-06	0	0	0.002322418	0	6.21E-05	0	0	0	0	0	0.001464912	0	0	0.001728284	0	0	0	0	0	0.006467309	0	0.000864863	0	0	0.00014569	0	0	0.001596205	0	0	0.002914352	0	0	0	0	0	0.003685296	0	0	0	0	0	0	0.002453173	0	0
motu_linkage_group_1207	1.12E-05	3.56E-05	0	0	0	0	0	0	0.000361984	0.00797522	0.000186655	0	0.000779907	0	0	0	0	0	0	0	0	0	0	0	1.31E-05	0	0	0	0.002284318	3.53E-05	0.007880363	0	0.000422817	0	0.001048298	0	0.002749733	0	0	0	0	0	0	0	0	0.001638107	0.000307153	0.000160376	0.002360943	0	0	0.000350611	0	0.000175387	0.002786499	0.000393024	2.14E-05	0.000515424	1.90E-05	0.001572896	4.39E-05	1.65E-05	0	3.23E-05	1.89E-05	0.002421804	0	1.03E-05	0	0	0	0	0	0	0.002568288	0	0	0	0	0.00481463	0	0.003865582	0	0.002825247	0	0.017375639	0.004716304	0.012110297	3.53E-05	0.029265071	0.002320558	0.001911965	0.001261923	0.000206886	0.00162462	0	0.001184287	2.13E-05	0.000134087	0.000320995	0.001242932	0.000759836	0.040661367	0.00030774	0.012051985	0.026377397	0.000535723	0.015872319	0.004480398	0.003002919	0	0.004132002	0	0.002990307	4.15E-05	0.010039902	0.007050187	0.000552237	0.0003738	0.007268616	2.37E-05	0.000610044	0.004591669	0	0.000129646	0	0	0	0	0	0	0	0	0	0	0.001201562	0	0	0
motu_linkage_group_1208	1.00E-05	1.43E-05	0	0	2.77E-05	0	0	0	0	0.000228816	0	0	0.000992231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001351509	0.000109697	0.000104643	0	3.52E-05	0	0.000139379	0	0.001414862	0	0	0	0	0	0	0	0	0.000224143	4.09E-05	1.28E-05	0.001407433	0	0	0.001122211	0.000150246	0	0.000490581	0.000142667	0	0.001622048	0	0.000199981	0	0.00194663	0	0	1.74E-05	0.004478166	0	0	0	0	0	0	0	0	0.001615509	2.34E-05	0	0	0	0.000181628	0	0.000194598	0	0.000974213	0.000265029	0.003717358	0.00293501	0.001428394	2.91E-05	0.002176447	0.002416873	0.0022198	0.001038739	0.000243571	0.000320846	0	0.000312984	0	0	2.41E-05	4.12E-05	3.24E-05	0.000281181	0	0.000164119	0.000437001	0	0.000360855	0.000484907	0.000329659	0	0.001555479	0	0.001728434	0	0.000105219	0.003090475	4.89E-05	0	8.92E-05	0	0	0.000395634	0	3.37E-05	0	0	0	0	0	0	0	0	0	0	0.001287291	0	0	0
motu_linkage_group_1209	0	0	0	0	0	2.50E-05	6.12E-06	5.67E-05	0.000390571	0.000487083	0.000285666	0.000371951	4.18E-05	0.000395858	7.61E-05	6.81E-05	0	9.39E-05	0	5.85E-05	0.000258059	0	0.000124244	0.000642394	0.000431493	0.000951148	0.000706862	0.000614629	0	0	0.000399301	0.000698467	0	0	0	0	3.15E-05	0	0.00013313	0	0	1.52E-05	0.000102574	0	8.56E-05	7.75E-05	2.93E-05	0.00015953	4.96E-05	0	0.000153506	0.000137442	0	0.000864646	0.00018043	0.000147581	0.00076488	1.88E-05	0.000610466	0.000580906	0.000574144	1.79E-05	0.000984642	0.000661471	0.000661718	0	0	0.000545338	0	0	0	0	0	0.000406927	2.40E-05	0	0.000680086	0.000324116	0.000375796	0.000383332	0	0.000425491	0	6.91E-05	0	0.000131546	1.50E-05	0.000222475	0	8.72E-05	6.75E-05	4.38E-05	0	2.34E-05	0	0	0	0.000198785	0.000825271	0.000623669	0.000668116	0.000876936	0.00027904	0	0.000390396	0.000419988	0	0.000486023	0.000190551	0.00012055	0	0	0	0	0	0.000149293	0.00034935	0.000402724	0.000466601	0.000212236	0	0.000485499	0.000141958	4.59E-05	0.000258118	0	0	0	0	0	0	0	0	1.92E-05	9.44E-05	6.31E-05	0	0.000405389	0.000430945
motu_linkage_group_1211	0.00083737	0.000985183	0	2.50E-05	0.000134122	1.12E-05	0.001152655	0.000291413	0.000361984	0.000698492	0.000271491	1.21E-05	0.000255734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41E-05	0.000102663	0.000118927	0.003062308	7.24E-05	0	0	0	0	0.000953808	0	0	0	0	0	0	0	0	0	0	0	0.001223709	0	1.57E-05	0.011233181	0.000509628	0.00412385	0.000262918	2.27E-05	0	0.000102614	0	5.22E-05	0	2.50E-05	0	0	0	0.000117332	0	0.000239059	0	0	0	0	0	0	0	0	0	0	9.86E-05	0.001036699	0	0.001281524	0	0.00015501	0	0.002257016	0.000239406	0.002963548	0	0.001590639	0.001374485	0.000816285	0.000107214	0.000350079	0	0	0	7.05E-05	0.000265696	0.000160949	9.79E-05	0.00018489	0.001142603	4.35E-05	0.001489095	0.000438106	2.36E-05	0.000548473	0.000122414	0.000135086	0	8.04E-05	0	7.30E-05	0	0.000471961	0.002933111	0.000263357	0.000448275	0.002903699	0	0.003745147	0.001744268	0.000286058	0.002125941	0	0	0	0	0	0	0	0	0	1.96E-05	0.007831605	0	0.000142761	0.000153415
motu_linkage_group_1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000912194	0	3.22E-05	3.76E-05	0	0	2.80E-05	0	3.97E-05	0.000129564	0	9.26E-05	0	0	9.71E-05	0	0	0.000105303	0	0	0.000121875	0	0.000401158	0	0.000336947	0	0.000476867	0.002818287	0.001557007	0	0	0.000203187	0.000358089	0.000130573	0.000101092	0	1.02E-05	9.18E-05	0	0	0.000644929	4.84E-05	0.000882173	0	0	0.001592892	0	3.55E-05	0	0.000174604	0	5.00E-05	0	1.50E-05	0.000144775	1.82E-05	0	2.60E-05	0	0	1.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03E-05	0.000113501	0	0	0.000153099	3.48E-05
